;Y_UTM;X_UTM;ZoneNumber;ZoneLetter;Latitude;Longitude;past_mer;Y;X;SiO2;TiO2;Al2O3;Fe2O3;FeO;MnO;MgO;CaO;Na2O;K2O;P2O5;l.i.;oth;sum;hs;time;Fe-number;Mali;molmass_Al2O3;molmass_CaO;molmass_P2O5;molmass_Na2O;molmass_K2O;moles_Al2O3;moles_CaO;moles_P2O5;moles_Na2O;moles_K2O;ASI;classificated
63;488502,9483;7756608,333;54;W;"69°55'0.0""";"140°42'0.0""";;69,91666667;140,7;76,66534102;0,129250348;12,25889839;0,188904355;0,855040764;0,029827003;0,149135017;0,765559753;3,599125075;4,483992842;0,248558362;0,616424737;0,009942334;100;0,01;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,120232428;0,013651208;0,001751151;0,058069136;0,047600773;peraluminous;ferroan/calc-alkalic/peraluminous
64;535532,9703;5123779,998;53;T;"46°16'0.0""";"135°27'40.0""";;46,26666667;135,4611111;77,62005436;0,010067452;12,10107722;0,493305144;0,936273029;0,030202356;0,130876875;0,906070674;3,03030303;4,661230243;0,040269808;0,030202356;0,010067452;100;0,28;K2;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,118684555;0,016156752;0,00028371;0,048891627;0,049482274;peraluminous;ferroan/calcic/peraluminous
65;411286,9028;5972622,063;50;U;"53°53'40.0""";"115°39'0.0""";;53,89444444;115,65;77,11542308;0,200040008;11,38227646;1,270254051;1,140228046;0,040008002;0,160032006;0,050010002;4,200840168;4,100820164;0,010002;0,320064013;0,010002;100;0,01;Tr-J;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,111634724;0,000891762;7,04664E-05;0,06777735;0,043533123;metaluminous;ferroan/calc-alkalic/metaluminous
66;718641,4599;5235760,054;53;T;"47°14'20.0""";"137°53'20.0""";;47,23888889;137,8888889;76,94150529;0,099820323;12,51746856;0,948293072;0,728688361;0,019964065;0,12976642;0,179676582;3,49371132;4,242363745;0,359353164;0,329407067;0,009982032;100;0,03;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,122768424;0,003203933;0,002531726;0,056368366;0,045035709;peraluminous;ferroan/calc-alkalic/peraluminous
67;451021,5028;7286887,389;1;W;"65°42'0.0""";"178°4'0.0""WW";W;65,7;-178,0666667;76,99530516;0,129857157;12,15662771;1,408450704;0,269703326;0,009989012;0,279692338;0,369593447;5,993407252;1,798022176;0,219758266;0,199780242;0,169813205;100;0,36;Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,119229381;0,006590468;0,001548248;0,096699052;0,019087284;metaluminous;magnesian/calc-alkalic/metaluminous
68;536705,2383;5407196,347;48;U;"48°49'0.0""";"105°30'0.0""";;48,81666667;105,5;77,32289785;0,10034116;12,16134859;0,471603452;0,210716436;0,010034116;0,05017058;0,70238812;4,595625125;3,88320289;0,010034116;0,471603452;0,010034116;100;0,01;Tr-J;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,119275682;0,012524752;7,06927E-05;0,074146904;0,041222961;metaluminous;ferroan/calc-alkalic/metaluminous
69;360848,8545;6867736,606;57;V;"61°55'0.0""";"156°21'0.0""";;61,91666667;156,35;76,34003765;0,079262855;12,98920044;1,347468543;0,148617854;0,009907857;0,069354999;0,148617854;4,0027742;4,240562766;0,019815714;0,594471416;0,009907857;100;0,1;K2;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,127395061;0,002650104;0,000139606;0,064581707;0,04501659;peraluminous;magnesian/alkali-calcic/peraluminous
70;652050,6284;5485160,118;49;U;"49°30'0.0""";"113°6'0.0""";;49,5;113,1;77,38047409;0,231016472;12,15347529;0,713137806;1,797910808;0,050220972;0,301325834;1,335877863;3,013258337;2,711932503;0,010044194;0,291281639;0,010044194;100;0,01;J;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,119198463;0,023820932;7,07637E-05;0,048616624;0,028789092;peraluminous;ferroan/calcic/peraluminous
71;521166,2881;5621449,679;48;U;"50°44'40.0""";"105°18'0.0""";;50,74444444;105,3;77,09396578;0,080056039;13,07915541;0,690483338;0,290203142;0,02001401;0,570399279;0,560392275;3,002101471;4,092865006;0,02001401;0,49034324;0,010007005;100;0,01;Tr-J;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,128277319;0,00999273;0,000141003;0,048436616;0,043448673;peraluminous;magnesian/calcic/peraluminous
72;540677,9563;7383373,221;59;W;"66°34'0.0""";"171°55'0.0""";;66,56666667;171,9166667;76,690232;0,109529025;12,99412526;0,657174151;0,587473862;0,318629891;0,019914368;0,577516678;3,425271333;4,002788012;0,049785921;0,55760231;0,009957184;100;0,57;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,127443363;0,010298086;0,000350753;0,055264139;0,042492442;peraluminous;ferroan/calc-alkalic/peraluminous
73;447027,0525;5782948,307;49;U;"52°11'40.0""";"110°13'30.0""";;52,19444444;110,225;76,65207006;0,039808917;10,97730892;1,492834395;0,42794586;0,009952229;0,119426752;0,557324841;3,98089172;5,075636943;0,009952229;0,646894904;0,009952229;100;0,05;Tr-J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,107662896;0,009938032;7,01157E-05;0,06422865;0,053881496;peralkaline;magnesian/alkali-calcic/peralkaline
74;508277,2143;4860000,03;53;T;"43°53'35.0""";"135°6'11.0""";;43,89305556;135,1030556;76,49980135;0,198649186;12,66388558;1,162097735;0,96344855;0,049662296;0,208581645;0,983313468;2,592371871;4,102105681;0,009932459;0,55621772;0,009932459;100;0,01;K2;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,124204449;0,01753412;6,99765E-05;0,041825942;0,043546769;peraluminous;ferroan/calcic/peraluminous
75;430960,3839;5815284,001;54;U;"52°29'0.0""";"139°59'0.0""";;52,48333333;139,9833333;76,96151924;0,089955022;12,73363318;0,35982009;1,83908046;0,029985007;0,099950025;0,499750125;2,948525737;3,87806097;0,029985007;0,51974013;0,009995002;100;0,01;K2;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,124888517;0,008911379;0,000211251;0,047572213;0,041168375;peraluminous;ferroan/calcic/peraluminous
76;654088,4735;5661394,17;49;U;"51°5'0.0""";"113°12'0.0""";;51,08333333;113,2;76,84630739;0,149700599;11,37724551;0,239520958;1,427145709;0,02994012;0,349301397;0,329341317;4,441117764;4,530938124;0,01996008;0,249500998;0,00998004;100;0,01;J3;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,111585382;0,005872705;0,000140623;0,071654046;0,048099131;peralkaline;ferroan/alkali-calcic/peralkaline
77;394987,9037;5604541,901;49;U;"50°35'0.0""";"109°31'0.0""";;50,58333333;109,5166667;77,03622173;0,170102061;12,38743246;0,50030018;0,720432259;0,020012007;0,100060036;0,420252151;4,102461477;4,002401441;0,040024014;0,490294177;0,010006004;100;0,01;Tr;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,121493061;0,007493797;0,000281978;0,066190085;0,042488338;peraluminous;ferroan/calc-alkalic/peraluminous
78;651925,1846;6816232,127;56;V;"61°27'0.0""";"155°51'0.0""";;61,45;155,85;76,71915487;0,089695037;12,82639027;0,588000797;0,807255332;0,01993223;0,049830576;0,588000797;3,617699821;4,165836157;0,039864461;0,47837353;0,009966115;100;0,2;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,125798257;0,010485036;0,000280854;0,058368826;0,044223314;peraluminous;ferroan/calc-alkalic/peraluminous
79;474522,4023;6729463,223;56;V;"60°42'0.0""";"152°32'0.0""";;60,7;152,5333333;77,08020427;0,050065085;12,97686993;0,26033844;0,670872134;0,010013017;0,080104135;0,300390508;3,724842295;4,505857615;0,010013017;0,320416542;0,010013017;100;0,1;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,127274126;0,005356464;7,0544E-05;0,060097488;0,047832883;peraluminous;ferroan/calc-alkalic/peraluminous
80;622645,956;6839230,281;56;V;"61°40'0.0""";"155°19'0.0""";;61,66666667;155,3166667;76,96230377;0,089991001;12,73872613;1,399860014;0,119988001;0,029997;0,139986001;0,189981002;3,889611039;4,139586041;0,019998;0,269973003;0,009999;100;0,04;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,124938467;0,003387678;0,000140891;0,062755906;0,04394465;peraluminous;magnesian/calc-alkalic/peraluminous
81;518160,6506;6736844,178;56;V;"60°46'0.0""";"153°20'0.0""";;60,76666667;153,3333333;76,73978066;0,109670987;11,32602193;1,10667996;1,365902293;0,029910269;0,249252243;0,069790628;3,938185444;4,596211366;0,00997009;0,448654038;0,00997009;100;0,16;K2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,111082993;0,001244483;7,02416E-05;0,063539617;0,048792053;peralkaline;ferroan/alkali-calcic/peralkaline
82;523594,7526;5094246,942;53;T;"46°0'5.0""";"135°18'17.0""";;46,00138889;135,3047222;76,95460908;0,179964007;12,28754249;0,699860028;0,469906019;0,019996001;0,379924015;0,879824035;1,339732054;5,928814237;0,009998;0,839832034;0,009998;100;0,01;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,120513363;0,015688731;7,04382E-05;0,021615554;0,06293858;peraluminous;magnesian/calcic/peraluminous
83;603018,2664;5969824,74;53;U;"53°52'0.0""";"136°34'0.0""";;53,86666667;136,5666667;76,29101001;0,01982357;13,4502924;0,525324611;0,337000694;0,009911785;1,011002081;1,645356329;4,073743681;2,418475567;0,009911785;0,198235702;0,009911785;100;0,01;K2-Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,131917344;0,02933945;6,98308E-05;0,065726745;0,025673838;peraluminous;magnesian/calcic/peraluminous
84;313619,6694;5807668,515;50;U;"52°23'15.0""";"114°15'40.0""";;52,3875;114,2611111;76,92922831;0,109956018;12,24510196;0,339864054;1,079568173;0,009996002;0,219912035;0,279888045;2,299080368;5,797680928;0,049980008;0,629748101;0,009996002;100;0,01;J3;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,120097116;0,004990871;0,000352121;0,037093907;0,061546507;peraluminous;ferroan/calc-alkalic/peraluminous
85;487248,7628;6109647,045;52;U;"55°8'0.0""";"128°48'0.0""";;55,13333333;128,8;77,16061761;0,200521356;12,25185482;0,671746541;0,561459795;0,100260678;0,36093844;0,380990575;3,699619009;4,511730499;0,010026068;0,080208542;0,010026068;100;0,01;K;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,120163347;0,006793698;7,0636E-05;0,059690529;0,047895228;peraluminous;magnesian/calc-alkalic/peraluminous
86;279507,237;5259320,892;54;T;"47°27'0.0""";"138°4'30.0""";;47,45;138,075;77,11966326;0,120264582;12,05652435;0,541190619;1,122469433;0,07015434;0,060132291;0,360793746;3,407496492;4,790539186;0,030066146;0,310683504;0,010022049;100;0,01;Pg;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,118247591;0,006433555;0,000211823;0,054977355;0,050854981;peraluminous;ferroan/calc-alkalic/peraluminous
87;606564,5942;5909618,593;49;U;"53°19'30.0""";"112°36'0.0""";;53,325;112,6;77,0655984;0,060090135;12,12819229;0,010015023;0,961442163;0,010015023;0,150225338;0,180270406;3,955933901;4,46670005;0,330495744;0,67100651;0,010015023;100;0,01;Tr;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,118950493;0,003214522;0,002328419;0,063825975;0,047417198;peraluminous;ferroan/calc-alkalic/peraluminous
88;429812,8186;5774200,895;50;U;"52°6'50.0""";"115°58'30.0""";;52,11388889;115,975;77,18928679;0,130404253;12,27806199;0,381181663;1,25388705;0,020062193;0,200621928;0,822549905;3,540977029;3,781723342;0,040124386;0,351088374;0,010031096;100;0,01;J3;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,12042038;0,014667438;0,000282686;0,057130962;0,040145683;peraluminous;ferroan/calcic/peraluminous
89;460774,7862;6801993,249;55;V;"61°21'0.0""";"146°16'0.0""";;61,35;146,2666667;77,0247272;0,100110121;13,25458004;0,540594654;1,261387526;0,020022024;0,030033036;0,390429472;2,993292622;3,974371809;0,020022024;0,38041846;0,010011012;100;0,06;K2;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,129997843;0,006962009;0,00014106;0,048294492;0,042190784;peraluminous;ferroan/calcic/peraluminous
90;480484,5386;5043742,309;53;T;"45°32'49.0""";"134°45'0.0""";;45,54694444;134,75;76,35208892;0,099235884;12,43425623;0,625186067;0,883199365;0,039694353;0,54579736;0,893122953;5,199960306;2,470973504;0,138930237;0,297707651;0,019847177;100;0,23;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,121952297;0,015925873;0,000978796;0,083897391;0,026231141;metaluminous;magnesian/calc-alkalic/metaluminous
91;353662,417;6923806,584;57;V;"62°25'0.0""";"156°10'0.0""";;62,41666667;156,1666667;77,08416834;0,090180361;12,3747495;0,991983968;0,771543086;0,01002004;0,280561122;0,100200401;2,605210421;4,819639279;0,01002004;0,851703407;0,01002004;100;0,27;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,121368669;0,00178674;7,05935E-05;0,042033082;0,051163899;peraluminous;magnesian/calc-alkalic/peraluminous
92;442703,9468;7471013,278;60;W;"67°21'0.0""";"175°40'0.0""";;67,35;175,6666667;76,91230877;0,169983002;12,98870113;0,649935006;0,199980002;0,019998;0,169983002;0,069993001;2,219778022;6,069393061;0,029997;0,489951005;0,009999;100;0,1;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,127390164;0,001248092;0,000211336;0,035814424;0,064430924;peraluminous;magnesian/calc-alkalic/peraluminous
93;393748,7328;6675227,454;56;V;"60°12'0.0""";"151°5'0.0""";;60,2;151,0833333;76,40047676;0,13905443;11,57131506;1,748112833;0,566150179;0,009932459;0,178784267;1,042908224;2,522844656;5,154946365;0,009932459;0,645609853;0,009932459;100;0,15;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,113488771;0,018596794;6,99765E-05;0,040704173;0,054723422;metaluminous;magnesian/calc-alkalic/metaluminous
94;458175,9101;7015572,648;56;V;"63°16'0.0""";"152°10'0.0""";;63,26666667;152,1666667;77,20337282;0,130495884;12,42722345;0,06022887;1,023890785;0,02007629;0,170648464;0,451716523;2,629993977;5,531017868;0,06022887;0,281068059;0,010038145;100;0,13;J3;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,121883321;0,00805486;0,000424326;0,042432946;0,058715689;peraluminous;ferroan/calc-alkalic/peraluminous
95;429812,8186;5774200,895;50;U;"52°6'50.0""";"115°58'30.0""";;52,11388889;115,975;77,35640278;0,050296751;11,79961774;0,60356101;1,156825269;0,0201187;0,140830902;0,573382959;3,218992053;4,627301076;0,040237401;0,402374007;0,01005935;100;0,01;J3;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,11572791;0,010224375;0,000283482;0,05193598;0,049122092;peraluminous;ferroan/calc-alkalic/peraluminous
96;342617,9523;5381483,135;54;U;"48°34'0.0""";"138°52'0.0""";;48,56666667;138,8666667;77,41643174;0,080547725;12,42448651;0,342327829;0,6141764;0,020136931;0,372533226;0,563834072;3,453483689;4,299234797;0,010068466;0,392670157;0,010068466;100;0,01;Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,121856478;0,010054103;7,09347E-05;0,055719324;0,045639435;peraluminous;magnesian/calc-alkalic/peraluminous
97;629558,7534;6911961,491;56;V;"62°19'0.0""";"155°30'0.0""";;62,31666667;155,5;76,81087022;0,189829154;11,98920971;0,339694275;0,849235688;0,029973024;0,219802178;0,819262664;3,257068638;4,885602957;0,039964032;0,559496453;0,009991008;100;0,11;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,117587384;0,014608821;0,000281556;0,052550317;0,05186415;metaluminous;magnesian/calc-alkalic/metaluminous
98;589735,838;7548142,33;53;W;"68°2'0.0""";"137°9'0.0""";;68,03333333;137,15;77,24075563;0,180868167;12,1181672;0,281350482;1,296221865;0,030144695;0,060289389;0,844051447;3,054662379;4,692524116;0,060289389;0,13062701;0,010048232;100;0,21;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,11885217;0,015050846;0,000424753;0,049284646;0,049814481;peraluminous;ferroan/calc-alkalic/peraluminous
99;637513,2986;6949455,089;56;V;"62°39'0.0""";"155°41'0.0""";;62,65;155,6833333;76,94694695;0,06006006;12,27227227;1,111111111;0,710710711;0,02002002;0,18018018;0,23023023;1,761761762;5,455455455;0,01001001;1,121121121;0,12012012;100;0,22;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,120363596;0,004105389;7,05228E-05;0,028424682;0,05791354;peraluminous;magnesian/calc-alkalic/peraluminous
100;417097,5195;6839901,87;56;V;"61°41'0.0""";"151°26'0.0""";;61,68333333;151,4333333;77,03718553;0,030069159;13,01994588;0,040092212;0,952190037;0,020046106;0,030069159;0,821890348;3,558183823;3,898967626;0,010023053;0,571314022;0,010023053;100;0,16;K2;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,127696605;0,014655677;7,06147E-05;0,057408581;0,041390314;peraluminous;ferroan/calcic/peraluminous
101;327917,1334;5342977,102;54;U;"48°13'0.0""";"138°41'0.0""";;48,21666667;138,6833333;76,9908845;0,040068116;12,38104778;0,611038766;0,821396374;0,050085145;0,140238405;0,440749274;3,485926074;4,557748172;0,010017029;0,460783332;0,010017029;100;0,01;Pg;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,121430441;0,007859295;7,05723E-05;0,056242757;0,048383739;peraluminous;ferroan/calc-alkalic/peraluminous
102;420583,517;7051578,366;60;V;"63°35'0.0""";"175°24'0.0""";;63,58333333;175,4;77,02174567;0,110231486;11,05321174;1,533219761;1,152420082;0,020042088;0,62130474;1,503156629;4,810101213;0,93195711;0,020042088;0,992083375;0,230484016;100;0,1;K;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,108407334;0,026803792;0,000141201;0,077607312;0,009893388;metaluminous;magnesian/calcic/metaluminous
103;625696,4408;5885969,414;49;U;"53°6'30.0""";"112°52'40.0""";;53,10833333;112,8777778;76,84231577;0,059994001;12,22877712;0,009999;0,869913009;0,009999;0,049995;0,179982002;3,579642036;5,209479052;0,299970003;0,649935006;0,009999;100;0,01;Tr;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,119937006;0,003209379;0,002113358;0,057754792;0,055302325;peraluminous;ferroan/alkali-calcic/peraluminous
104;600423,5314;5830662,257;50;U;"52°37'0.0""";"118°29'0.0""";;52,61666667;118,4833333;77,21061093;0,090434084;11,61575563;0,190916399;0,904340836;0,030144695;0,251205788;0,904340836;3,014469453;5,024115756;0,070337621;0,683279743;0,010048232;100;0,01;J2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,113924633;0,016125906;0,000495545;0,048636164;0,053334562;metaluminous;magnesian/calc-alkalic/metaluminous
105;517182,8228;4832559,603;53;T;"43°38'45.0""";"135°12'47.0""";;43,64583333;135,2130556;76,67132309;0,099780483;12,51247256;0,598682898;0,179604869;0,009978048;0,498902415;0,648573139;2,743963281;5,278387547;0,019956097;0,728397525;0,009978048;100;0,01;K2-Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,122719425;0,011565142;0,000140595;0,044271753;0,056033838;peraluminous;magnesian/calc-alkalic/peraluminous
106;541172,8986;5831347,878;50;U;"52°37'50.0""";"117°36'30.0""";;52,63055556;117,6083333;76,96083342;0,130221376;14,09395973;0,210357608;0,200340579;0,010017029;0,050085145;1,05178804;3,185415206;3,726334769;0,050085145;0,320544926;0,010017029;100;0,01;Tr;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,138230284;0,018755136;0,000352861;0,051394243;0,039557694;peraluminous;magnesian/calcic/peraluminous
107;520390,295;7762245,056;59;W;"69°58'0.0""";"171°32'0.0""";;69,96666667;171,5333333;76,56966315;0,179390074;13,55391668;0,468407415;1,514849512;0,01993223;0,099661152;0,348814032;2,461630456;4,225632848;0,009966115;0,438509069;0,109627267;100;0,23;K1;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,132933667;0,006219936;7,02136E-05;0,039716529;0,044858098;peraluminous;ferroan/calcic/peraluminous
108;510514,0997;7340364,73;52;W;"66°11'0.0""";"129°14'0.0""";;66,18333333;129,2333333;76,49342891;0,009956193;13,63998407;0,39824771;0,607327758;0,009956193;0,219036241;1,354042214;2,787733971;4,091995221;0,009956193;0,368379132;0,009956193;100;0,07;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,133777796;0,024144833;7,01437E-05;0,04497796;0,04343944;peraluminous;magnesian/calcic/peraluminous
109;617080,9353;6794446,914;55;V;"61°16'0.0""";"149°11'0.0""";;61,26666667;149,1833333;76,73559085;0,089901109;12,71601239;1,358505644;0,559384677;0,069923085;0,04994506;0,789131955;3,44620917;3,975626811;0,009989012;0,18979123;0,009989012;100;0,08;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,124715696;0,01407154;7,03749E-05;0,055601955;0,042204106;peraluminous;ferroan/calc-alkalic/peraluminous
110;287594,9454;5152399,689;54;T;"46°29'30.0""";"138°13'56.0""";;46,49166667;138,2322222;76,45302548;0,029856688;12,42038217;0,447850318;0,746417197;0,009952229;0,189092357;0,826035032;3,125;5,374203822;0,019904459;0,348328025;0,009952229;100;0,48;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,121816224;0,014729583;0,000140231;0,05041949;0,057050996;metaluminous;ferroan/calc-alkalic/metaluminous
