;Latitude;Longitude;QAPF
3996;"50ø5'0.0""";"109ø53'0.0""";"quartz monzodiorite
quartz monzogabbro"
3997;"62ø6'0.0""";"139ø24'0.0""";monzo granite
3998;"52ø50'0.0""";"139ø2'0.0""";granodiorite
3999;"44ø31'50.0""";"136ø11'0.0""";granodiorite
4000;"56ø49'0.0""";"119ø30'30.0""";quartz monzonite
4001;"51ø43'10.0""";"107ø41'0.0""";quartz monzonite
4002;"50ø30'40.0""";"103ø50'30.0""";quartz syenite
4003;"46ø56'4.0""";"137ø2'45.0""";monzo granite
4004;"69ø42'0.0""";"170ø27'0.0""";monzo granite
4005;"61ø11'0.0""";"138ø43'0.0""";"quartz monzodiorite
quartz monzogabbro"
4006;"46ø1'30.0""";"143ø24'35.0""";monzo granite
4007;"55ø59'0.0""";"122ø47'0.0""";quartz monzonite
4008;"51ø0'0.0""";"113ø18'0.0""";granodiorite
4009;"51ø59'0.0""";"133ø59'0.0""";granodiorite
4010;"47ø33'15.0""";"138ø12'52.0""";granodiorite
4011;"64ø48'0.0""";"145ø45'0.0""";monzo granite
4012;"46ø28'30.0""";"136ø16'20.0""";monzo granite
4013;"68ø52'0.0""";"163ø7'0.0""";granodiorite
4014;"53ø53'40.0""";"117ø38'50.0""";quartz monzonite
4015;"50ø20'0.0""";"108ø45'0.0""";"quartz monzodiorite
quartz monzogabbro"
4016;"69ø32'0.0""";"148ø35'0.0""";monzo granite
4017;"67ø23'0.0""";"157ø41'0.0""";granodiorite
4018;"53ø57'0.0""";"139ø52'0.0""";monzo granite
4019;"62ø5'0.0""";"139ø28'0.0""";"quartz monzodiorite
quartz monzogabbro"
4020;"62ø35'0.0""";"139ø17'0.0""";granodiorite
4021;"67ø33'0.0""";"169ø24'0.0""";monzo granite
4022;"43ø53'5.0""";"134ø30'0.0""";quartz monzonite
4023;"50ø5'0.0""";"109ø52'0.0""";"quartz monzodiorite
quartz monzogabbro"
4024;"63ø38'0.0""";"144ø6'0.0""";monzo granite
4025;"64ø0'32.0""";"168ø30'17.0""";granodiorite
4026;"44ø16'40.0""";"135ø47'50.0""";granodiorite
4027;"49ø42'0.0""";"111ø42'0.0""";granodiorite
4028;"51ø46'0.0""";"138ø30'0.0""";granodiorite
4029;"53ø3'30.0""";"119ø5'20.0""";monzo granite
4030;"46ø0'0.0""";"137ø30'0.0""";granodiorite
4031;"61ø13'0.0""";"153ø40'0.0""";monzo granite
4032;"51ø17'0.0""";"113ø39'0.0""";monzo granite
4033;"69ø27'0.0""";"142ø49'0.0""";"quartz monzodiorite
quartz monzogabbro"
4034;"46ø10'45.0""";"136ø8'20.0""";granodiorite
4035;"50ø15'0.0""";"112ø18'0.0""";monzo granite
4036;"50ø5'0.0""";"108ø14'0.0""";granodiorite
4037;"44ø18'25.0""";"135ø11'30.0""";granodiorite
4038;"64ø21'14.0""";"164ø19'30.0""";granodiorite
4039;"63ø31'0.0""";"157ø4'0.0""";granodiorite
4040;"52ø56'0.0""";"136ø13'0.0""";granodiorite
4041;"46ø26'25.0""";"136ø39'40.0""";granodiorite
4042;"67ø4'0.0""";"167ø4'0.0""";"quartz monzodiorite
quartz monzogabbro"
4043;"53ø5'0.0""";"133ø15'0.0""";monzo granite
4044;"68ø6'0.0""";"178ø33'0.0""WW";quartz monzonite
4045;"63ø38'0.0""";"144ø6'0.0""";monzo granite
4046;"61ø12'0.0""";"150ø6'0.0""";granodiorite
4047;"45ø33'15.0""";"133ø31'35.0""";granodiorite
4048;"49ø59'0.0""";"111ø31'0.0""";"quartz monzodiorite
quartz monzogabbro"
4049;"59ø39'0.0""";"150ø39'0.0""";granodiorite
4050;"64ø22'0.0""";"173ø35'0.0""WW";granodiorite
4051;"67ø0'0.0""";"136ø20'0.0""";monzo granite
4052;"53ø28'30.0""";"157ø19'0.0""";monzo granite
4053;"44ø55'36.0""";"134ø58'27.0""";granodiorite
4054;"63ø30'0.0""";"144ø7'0.0""";monzo granite
4055;"58ø59'0.0""";"152ø8'0.0""";granodiorite
4056;"49ø30'0.0""";"113ø25'30.0""";granodiorite
4057;"47ø12'5.0""";"137ø28'30.0""";monzo granite
4058;"65ø8'0.0""";"134ø55'0.0""";"quartz monzodiorite
quartz monzogabbro"
4059;"55ø4'0.0""";"130ø3'0.0""";"quartz monzodiorite
quartz monzogabbro"
4060;"46ø24'25.0""";"135ø51'15.0""";monzo granite
4061;"59ø58'0.0""";"143ø15'0.0""";"quartz monzodiorite
quartz monzogabbro"
4062;"63ø29'0.0""";"141ø55'0.0""";monzo granite
4063;"69ø36'0.0""";"170ø11'0.0""";quartz monzonite
4064;"72ø47'0.0""";"140ø45'0.0""";granodiorite
4065;"64ø59'0.0""";"172ø28'0.0""WW";monzo granite
4066;"53ø8'0.0""";"126ø21'0.0""";"quartz monzodiorite
quartz monzogabbro"
4067;"68ø45'0.0""";"133ø58'0.0""";"quartz monzodiorite
quartz monzogabbro"
4068;"69ø31'0.0""";"148ø32'0.0""";quartz monzonite
4069;"66ø13'0.0""";"134ø35'0.0""";granodiorite
4070;"53ø3'0.0""";"139ø4'0.0""";"quartz monzodiorite
quartz monzogabbro"
4071;"62ø32'30.0""";"173ø14'0.0""";"quartz monzodiorite
quartz monzogabbro"
4072;"66ø45'0.0""";"178ø22'0.0""WW";quartz monzonite
4073;"65ø23'0.0""";"173ø50'0.0""WW";monzo granite
4074;"67ø5'0.0""";"177ø9'0.0""";granodiorite
4075;"69ø36'0.0""";"170ø11'0.0""";monzo granite
4076;"67ø50'0.0""";"178ø40'0.0""WW";monzo granite
4077;"70ø3'0.0""";"140ø7'0.0""";granodiorite
4078;"54ø0'0.0""";"114ø31'0.0""";quartz monzonite
4079;"54ø6'10.0""";"117ø50'40.0""";quartz monzonite
4080;"69ø40'0.0""";"151ø24'0.0""";quartz monzonite
4081;"69ø30'30.0""";"141ø14'0.0""";"quartz monzodiorite
quartz monzogabbro"
4082;"65ø6'0.0""";"135ø4'0.0""";"quartz monzodiorite
quartz monzogabbro"
4083;"44ø24'40.0""";"133ø1'20.0""";granodiorite
4084;"46ø23'50.0""";"135ø55'25.0""";monzo granite
4085;"69ø59'0.0""";"141ø10'0.0""";quartz monzonite
4086;"55ø32'0.0""";"135ø45'0.0""";quartz monzonite
4087;"68ø4'0.0""";"179ø14'0.0""";granodiorite
4088;"69ø41'0.0""";"151ø40'0.0""";monzo granite
4089;"67ø31'0.0""";"166ø3'0.0""";granodiorite
4090;"47ø15'0.0""";"138ø41'0.0""";granodiorite
4091;"50ø46'0.0""";"136ø23'0.0""";monzo granite
4092;"59ø34'0.0""";"150ø50'0.0""";"quartz monzodiorite
quartz monzogabbro"
4093;"49ø35'0.0""";"111ø21'0.0""";"quartz monzodiorite
quartz monzogabbro"
4094;"53ø1'30.0""";"119ø0'30.0""";"quartz monzodiorite
quartz monzogabbro"
4095;"60ø24'0.0""";"151ø48'0.0""";granodiorite
4096;"47ø10'25.0""";"136ø42'40.0""";"quartz monzodiorite
quartz monzogabbro"
4097;"65ø52'0.0""";"165ø57'0.0""";granodiorite
4098;"60ø56'0.0""";"147ø25'0.0""";granodiorite
4099;"44ø42'25.0""";"135ø19'15.0""";granodiorite
4100;"50ø24'0.0""";"135ø22'0.0""";granodiorite
4101;"49ø37'0.0""";"112ø21'0.0""";granodiorite
4102;"65ø17'0.0""";"143ø11'0.0""";monzo granite
4103;"69ø39'0.0""";"170ø17'0.0""";monzo granite
4104;"54ø9'0.0""";"139ø52'0.0""";quartz monzonite
4105;"64ø56'0.0""";"172ø27'0.0""WW";quartz monzonite
4106;"69ø36'0.0""";"170ø11'0.0""";quartz monzonite
4107;"47ø20'0.0""";"139ø0'0.0""";granodiorite
4108;"69ø53'30.0""";"141ø12'0.0""";monzo granite
4109;"50ø4'0.0""";"109ø46'0.0""";"quartz monzodiorite
quartz monzogabbro"
4110;"63ø15'54.0""";"166ø40'35.0""";granodiorite
4111;"46ø19'55.0""";"138ø1'30.0""";granodiorite
4112;"63ø33'40.0""";"165ø15'0.0""";granodiorite
4113;"60ø26'0.0""";"147ø9'0.0""";quartz monzonite
4114;"47ø15'0.0""";"138ø41'0.0""";"quartz monzodiorite
quartz monzogabbro"
4115;"47ø16'40.0""";"138ø45'45.0""";granodiorite
4116;"47ø21'36.0""";"138ø28'48.0""";granodiorite
4117;"67ø25'0.0""";"166ø2'0.0""";granodiorite
4118;"69ø50'0.0""";"174ø26'0.0""";quartz monzonite
4119;"49ø19'0.0""";"139ø3'0.0""";"quartz monzodiorite
quartz monzogabbro"
4120;"53ø22'0.0""";"140ø13'0.0""";granodiorite
4121;"65ø59'0.0""";"165ø27'0.0""";granodiorite
4122;"62ø10'0.0""";"139ø14'0.0""";"quartz monzodiorite
quartz monzogabbro"
4123;"51ø30'0.0""";"134ø39'0.0""";granodiorite
4124;"63ø10'0.0""";"157ø30'0.0""";monzo granite
4125;"64ø56'0.0""";"134ø21'0.0""";"quartz monzodiorite
quartz monzogabbro"
4126;"45ø38'40.0""";"137ø23'30.0""";granodiorite
4127;"60ø26'10.0""";"142ø7'50.0""";quartz monzonite
4128;"61ø54'0.0""";"147ø42'0.0""";granodiorite
4129;"63ø42'15.0""";"167ø15'40.0""";granodiorite
4130;"44ø32'15.0""";"135ø37'40.0""";"quartz monzodiorite
quartz monzogabbro"
4131;"44ø31'30.0""";"135ø37'30.0""";"quartz monzodiorite
quartz monzogabbro"
4132;"45ø34'22.0""";"135ø20'25.0""";granodiorite
4133;"49ø21'0.0""";"110ø48'0.0""";quartz monzonite
4134;"51ø37'0.0""";"135ø44'0.0""";monzo granite
4135;"64ø44'0.0""";"174ø38'0.0""WW";granodiorite
4136;"53ø32'0.0""";"125ø36'0.0""";granodiorite
4137;"49ø36'0.0""";"112ø24'0.0""";"quartz monzodiorite
quartz monzogabbro"
4138;"53ø23'0.0""";"140ø12'0.0""";"quartz monzodiorite
quartz monzogabbro"
4139;"67ø50'0.0""";"178ø37'0.0""WW";quartz monzonite
4140;"51ø56'0.0""";"138ø45'0.0""";granodiorite
4141;"67ø26'0.0""";"178ø21'0.0""";quartz monzonite
4142;"63ø7'0.0""";"157ø49'0.0""";quartz monzonite
4143;"69ø45'0.0""";"136ø56'0.0""";granodiorite
4144;"47ø24'24.0""";"138ø6'54.0""";"quartz monzodiorite
quartz monzogabbro"
4145;"69ø58'0.0""";"136ø40'0.0""";granodiorite
4146;"47ø11'40.0""";"137ø28'0.0""";monzo granite
4147;"51ø45'0.0""";"107ø31'30.0""";quartz monzonite
4148;"44ø28'17.0""";"134ø45'40.0""";quartz monzonite
4149;"50ø21'0.0""";"136ø24'0.0""";granodiorite
4150;"51ø14'0.0""";"113ø7'0.0""";"quartz monzodiorite
quartz monzogabbro"
4151;"73ø14'0.0""";"143ø27'0.0""";"quartz monzodiorite
quartz monzogabbro"
4152;"62ø32'30.0""";"173ø16'0.0""";"quartz monzodiorite
quartz monzogabbro"
4153;"66ø54'0.0""";"157ø48'0.0""";"quartz monzodiorite
quartz monzogabbro"
4154;"61ø11'0.0""";"138ø43'0.0""";"quartz monzodiorite
quartz monzogabbro"
4155;"61ø28'0.0""";"161ø58'0.0""";"quartz monzodiorite
quartz monzogabbro"
4156;"47ø17'25.0""";"138ø9'45.0""";granodiorite
4157;"51ø45'0.0""";"134ø23'0.0""";granodiorite
4158;"53ø10'0.0""";"141ø1'0.0""";monzo granite
4159;"46ø53'30.0""";"137ø56'35.0""";granodiorite
4160;"50ø50'0.0""";"137ø28'0.0""";monzo granite
4161;"43ø42'3.0""";"135ø16'20.0""";monzo granite
4162;"61ø3'0.0""";"152ø3'0.0""";monzo granite
4163;"44ø24'28.0""";"132ø56'21.0""";granodiorite
4164;"54ø53'0.0""";"157ø5'20.0""";"quartz monzodiorite
quartz monzogabbro"
4165;"65ø4'0.0""";"134ø55'0.0""";quartz monzonite
4166;"50ø21'0.0""";"112ø14'0.0""";"quartz monzodiorite
quartz monzogabbro"
4167;"45ø44'52.0""";"135ø28'35.0""";"quartz monzodiorite
quartz monzogabbro"
4168;"69ø36'30.0""";"141ø9'30.0""";"quartz monzodiorite
quartz monzogabbro"
4169;"68ø1'0.0""";"136ø36'0.0""";granodiorite
4170;"64ø4'0.0""";"164ø18'30.0""";granodiorite
4171;"64ø56'0.0""";"134ø20'0.0""";"quartz monzodiorite
quartz monzogabbro"
4172;"64ø34'0.0""";"167ø35'55.0""";"quartz monzodiorite
quartz monzogabbro"
4173;"50ø35'0.0""";"108ø42'0.0""";"quartz monzodiorite
quartz monzogabbro"
4174;"65ø20'0.0""";"167ø27'0.0""";monzo granite
4175;"53ø9'0.0""";"140ø58'0.0""";monzo granite
4176;"53ø31'20.0""";"119ø19'0.0""";"quartz monzodiorite
quartz monzogabbro"
4177;"69ø38'0.0""";"138ø42'0.0""";granodiorite
4178;"43ø42'0.0""";"135ø15'5.0""";"quartz monzodiorite
quartz monzogabbro"
4179;"63ø4'0.0""";"139ø11'0.0""";quartz monzonite
4180;"63ø13'0.0""";"163ø42'0.0""";granodiorite
4181;"63ø56'0.0""";"144ø4'0.0""";monzo granite
4182;"63ø57'50.0""";"167ø34'0.0""";granodiorite
4183;"67ø24'0.0""";"138ø7'0.0""";monzo granite
4184;"47ø24'24.0""";"138ø6'54.0""";quartz monzonite
4185;"47ø24'24.0""";"138ø6'34.0""";quartz monzonite
4186;"46ø14'20.0""";"137ø31'0.0""";granodiorite
4187;"69ø59'30.0""";"141ø8'0.0""";quartz monzonite
4188;"62ø54'0.0""";"147ø23'0.0""";granodiorite
4189;"69ø38'0.0""";"151ø26'0.0""";monzo granite
4190;"63ø32'0.0""";"157ø3'0.0""";granodiorite
4191;"52ø48'20.0""";"116ø40'0.0""";"quartz monzodiorite
quartz monzogabbro"
4192;"65ø54'0.0""";"164ø5'0.0""";granodiorite
4193;"47ø16'30.0""";"138ø45'0.0""";"quartz monzodiorite
quartz monzogabbro"
4194;"45ø31'50.0""";"135ø35'40.0""";monzo granite
4195;"63ø4'0.0""";"139ø11'0.0""";quartz monzonite
4196;"60ø8'20.0""";"141ø44'0.0""";quartz monzonite
4197;"60ø52'0.0""";"149ø48'0.0""";quartz monzonite
4198;"53ø10'0.0""";"140ø58'0.0""";quartz monzonite
4199;"56ø34'0.0""";"137ø6'0.0""";monzo granite
4200;"44ø49'40.0""";"135ø3'0.0""";quartz monzonite
4201;"54ø4'0.0""";"139ø57'0.0""";"quartz monzodiorite
quartz monzogabbro"
4202;"51ø18'0.0""";"113ø39'0.0""";granodiorite
4203;"46ø50'0.0""";"134ø18'0.0""";"quartz monzodiorite
quartz monzogabbro"
4204;"66ø13'0.0""";"139ø27'0.0""";granodiorite
4205;"55ø31'0.0""";"136ø2'0.0""";quartz monzonite
4206;"66ø28'0.0""";"134ø48'0.0""";granodiorite
4207;"61ø23'0.0""";"161ø30'0.0""";granodiorite
4208;"49ø43'0.0""";"112ø16'0.0""";quartz monzonite
4209;"52ø12'40.0""";"115ø6'10.0""";granodiorite
4210;"47ø15'0.0""";"138ø41'0.0""";granodiorite
4211;"67ø25'0.0""";"167ø24'0.0""";granodiorite
4212;"49ø18'0.0""";"109ø52'0.0""";granodiorite
4213;"60ø23'0.0""";"150ø50'0.0""";granodiorite
4214;"61ø44'0.0""";"146ø24'0.0""";quartz monzonite
4215;"46ø55'25.0""";"137ø8'35.0""";granodiorite
4216;"48ø44'0.0""";"135ø29'0.0""";"quartz monzodiorite
quartz monzogabbro"
4217;"47ø16'30.0""";"138ø48'0.0""";"quartz monzodiorite
quartz monzogabbro"
4218;"53ø46'0.0""";"126ø26'0.0""";"quartz monzodiorite
quartz monzogabbro"
4219;"59ø35'0.0""";"150ø50'0.0""";granodiorite
4220;"54ø18'20.0""";"117ø54'30.0""";quartz monzonite
4221;"62ø8'0.0""";"173ø42'0.0""";granodiorite
4222;"64ø0'12.0""";"167ø6'10.0""";granodiorite
4223;"46ø56'0.0""";"137ø18'45.0""";quartz monzonite
4224;"59ø37'0.0""";"150ø32'0.0""";granodiorite
4225;"66ø8'0.0""";"175ø25'0.0""WW";quartz monzonite
4226;"68ø43'0.0""";"177ø35'0.0""";quartz monzonite
4227;"68ø41'0.0""";"140ø0'30.0""";"quartz monzodiorite
quartz monzogabbro"
4228;"53ø37'0.0""";"138ø44'0.0""";granodiorite
4229;"44ø16'0.0""";"132ø47'0.0""";quartz monzonite
4230;"69ø20'0.0""";"149ø12'0.0""";"quartz monzodiorite
quartz monzogabbro"
4231;"67ø44'0.0""";"166ø45'0.0""";granodiorite
4232;"45ø32'20.0""";"135ø20'0.0""";"quartz monzodiorite
quartz monzogabbro"
4233;"64ø4'0.0""";"164ø15'0.0""";"quartz monzodiorite
quartz monzogabbro"
4234;"63ø24'47.0""";"165ø56'25.0""";tonalite
4235;"63ø9'30.0""";"163ø50'30.0""";granodiorite
4236;"69ø34'0.0""";"141ø12'0.0""";granodiorite
4237;"53ø33'25.0""";"119ø38'0.0""";"quartz monzodiorite
quartz monzogabbro"
4238;"58ø51'0.0""";"151ø35'0.0""";granodiorite
4239;"63ø0'0.0""";"163ø52'0.0""";granodiorite
4240;"69ø23'0.0""";"173ø37'0.0""";monzo granite
4241;"64ø3'0.0""";"155ø56'0.0""";granodiorite
4242;"69ø26'0.0""";"149ø32'0.0""";quartz monzonite
4243;"69ø38'0.0""";"170ø14'0.0""";quartz monzonite
4244;"51ø17'0.0""";"113ø39'0.0""";"quartz monzodiorite
quartz monzogabbro"
4245;"47ø15'0.0""";"138ø41'0.0""";quartz monzonite
4246;"62ø6'0.0""";"139ø24'0.0""";quartz monzonite
4247;"53ø8'0.0""";"141ø5'0.0""";"quartz monzodiorite
quartz monzogabbro"
4248;"58ø8'0.0""";"138ø17'0.0""";quartz monzonite
4249;"72ø46'0.0""";"140ø56'0.0""";granodiorite
4250;"60ø39'0.0""";"138ø32'0.0""";"quartz monzodiorite
quartz monzogabbro"
4251;"53ø41'0.0""";"138ø37'0.0""";"quartz monzodiorite
quartz monzogabbro"
4252;"55ø5'50.0""";"117ø11'35.0""";"quartz monzodiorite
quartz monzogabbro"
4253;"59ø19'0.0""";"152ø58'0.0""";granodiorite
4254;"67ø43'0.0""";"148ø56'0.0""";"quartz monzodiorite
quartz monzogabbro"
4255;"50ø20'0.0""";"108ø22'0.0""";"quartz monzodiorite
quartz monzogabbro"
4256;"63ø48'0.0""";"144ø0'0.0""";granodiorite
4257;"61ø10'0.0""";"138ø27'0.0""";"quartz monzodiorite
quartz monzogabbro"
4258;"61ø15'0.0""";"152ø24'0.0""";granodiorite
4259;"47ø51'0.0""";"138ø1'42.0""";quartz monzonite
4260;"50ø15'0.0""";"136ø4'0.0""";granodiorite
4261;"65ø42'0.0""";"174ø22'0.0""";"quartz monzodiorite
quartz monzogabbro"
4262;"46ø10'25.0""";"136ø9'35.0""";monzo granite
4263;"69ø28'0.0""";"141ø42'0.0""";granodiorite
4264;"64ø10'0.0""";"156ø26'0.0""";"quartz monzodiorite
quartz monzogabbro"
4265;"60ø56'0.0""";"148ø35'0.0""";granodiorite
4266;"54ø14'0.0""";"119ø55'10.0""";"quartz monzodiorite
quartz monzogabbro"
4267;"45ø29'0.0""";"135ø24'0.0""";"quartz monzodiorite
quartz monzogabbro"
4268;"64ø18'0.0""";"156ø38'0.0""";monzo granite
4269;"62ø10'0.0""";"139ø14'0.0""";"quartz monzodiorite
quartz monzogabbro"
4270;"59ø50'0.0""";"143ø57'0.0""";"quartz monzodiorite
quartz monzogabbro"
4271;"69ø18'0.0""";"164ø6'0.0""";quartz monzonite
4272;"56ø31'0.0""";"137ø7'0.0""";"quartz monzodiorite
quartz monzogabbro"
4273;"68ø55'0.0""";"172ø17'0.0""";monzo granite
4274;"66ø59'30.0""";"157ø56'0.0""";"quartz monzodiorite
quartz monzogabbro"
4275;"47ø25'0.0""";"138ø59'0.0""";"quartz monzodiorite
quartz monzogabbro"
4276;"67ø28'0.0""";"169ø11'0.0""";granodiorite
4277;"66ø9'0.0""";"165ø41'0.0""";"quartz monzodiorite
quartz monzogabbro"
4278;"64ø24'0.0""";"172ø19'0.0""WW";quartz monzonite
4279;"67ø4'0.0""";"156ø37'0.0""";"quartz monzodiorite
quartz monzogabbro"
4280;"69ø2'0.0""";"139ø18'0.0""";granodiorite
4281;"63ø51'20.0""";"167ø0'55.0""";granodiorite
4282;"47ø51'0.0""";"138ø41'0.0""";granodiorite
4283;"61ø17'0.0""";"145ø11'0.0""";granodiorite
4284;"56ø27'0.0""";"138ø13'0.0""";granodiorite
4285;"53ø36'0.0""";"119ø52'0.0""";"quartz monzodiorite
quartz monzogabbro"
4286;"45ø7'30.0""";"133ø51'55.0""";"quartz monzodiorite
quartz monzogabbro"
4287;"64ø17'0.0""";"168ø1'0.0""";"quartz monzodiorite
quartz monzogabbro"
4288;"59ø19'0.0""";"152ø57'0.0""";granodiorite
4289;"44ø16'0.0""";"134ø36'40.0""";quartz monzonite
4290;"68ø55'0.0""";"164ø24'0.0""";monzo granite
4291;"69ø18'0.0""";"171ø20'0.0""";monzo granite
4292;"69ø1'0.0""";"172ø17'0.0""";monzo granite
4293;"63ø47'0.0""";"143ø57'0.0""";monzo granite
4294;"44ø16'0.0""";"132ø47'0.0""";"quartz monzodiorite
quartz monzogabbro"
4295;"50ø6'0.0""";"108ø3'0.0""";"quartz monzodiorite
quartz monzogabbro"
4296;"46ø24'0.0""";"137ø34'50.0""";"quartz monzodiorite
quartz monzogabbro"
4297;"73ø41'0.0""";"141ø35'0.0""";"quartz monzodiorite
quartz monzogabbro"
4298;"65ø6'0.0""";"135ø4'0.0""";quartz monzonite
4299;"48ø33'0.0""";"136ø46'0.0""";granodiorite
4300;"65ø50'0.0""";"165ø46'0.0""";"quartz monzodiorite
quartz monzogabbro"
4301;"59ø35'0.0""";"150ø33'0.0""";granodiorite
4302;"53ø0'0.0""";"115ø17'0.0""";quartz monzonite
4303;"63ø35'30.0""";"164ø45'0.0""";"quartz monzodiorite
quartz monzogabbro"
4304;"66ø57'0.0""";"157ø57'0.0""";granodiorite
4305;"66ø15'0.0""";"134ø35'0.0""";granodiorite
4306;"47ø2'0.0""";"137ø26'55.0""";quartz monzonite
4307;"46ø25'17.0""";"135ø48'0.0""";granodiorite
4308;"69ø42'0.0""";"170ø27'0.0""";quartz monzonite
4309;"43ø4'18.0""";"133ø2'14.0""";monzo granite
4310;"65ø30'0.0""";"173ø14'0.0""WW";monzo granite
4311;"59ø33'0.0""";"150ø56'0.0""";granodiorite
4312;"54ø11'0.0""";"139ø39'0.0""";quartz monzonite
4313;"65ø29'0.0""";"139ø32'0.0""";granodiorite
4314;"63ø56'0.0""";"144ø4'0.0""";monzo granite
4315;"56ø34'0.0""";"137ø7'0.0""";granodiorite
4316;"52ø40'30.0""";"116ø56'10.0""";"quartz monzodiorite
quartz monzogabbro"
4317;"65ø4'0.0""";"172ø31'0.0""WW";monzo granite
4318;"62ø9'0.0""";"139ø17'0.0""";"quartz monzodiorite
quartz monzogabbro"
4319;"63ø14'0.0""";"144ø14'0.0""";monzo granite
4320;"69ø5'0.0""";"172ø8'0.0""";monzo granite
4321;"50ø12'0.0""";"136ø15'0.0""";granodiorite
4322;"65ø43'0.0""";"162ø24'0.0""";granodiorite
4323;"61ø30'0.0""";"161ø58'0.0""";"quartz monzodiorite
quartz monzogabbro"
4324;"50ø2'0.0""";"139ø42'0.0""";granodiorite
4325;"66ø18'0.0""";"134ø35'0.0""";"quartz monzodiorite
quartz monzogabbro"
4326;"67ø23'0.0""";"168ø52'0.0""";granodiorite
4327;"60ø58'0.0""";"147ø21'0.0""";"quartz monzodiorite
quartz monzogabbro"
4328;"63ø0'35.0""";"165ø0'8.0""";granodiorite
4329;"66ø59'0.0""";"157ø50'0.0""";granodiorite
4330;"44ø31'8.0""";"135ø35'0.0""";granodiorite
4331;"69ø25'0.0""";"142ø47'0.0""";"quartz monzodiorite
quartz monzogabbro"
4332;"45ø45'40.0""";"137ø15'30.0""";granodiorite
4333;"64ø43'0.0""";"172ø21'0.0""";quartz monzonite
4334;"69ø41'0.0""";"151ø20'0.0""";quartz monzonite
4335;"67ø40'0.0""";"159ø54'0.0""";"quartz monzodiorite
quartz monzogabbro"
4336;"51ø22'0.0""";"134ø18'0.0""";"quartz monzodiorite
quartz monzogabbro"
4337;"49ø27'0.0""";"139ø11'0.0""";"quartz monzodiorite
quartz monzogabbro"
4338;"53ø24'0.0""";"157ø3'0.0""";quartz monzonite
4339;"46ø23'0.0""";"138ø0'4.0""";"quartz monzodiorite
quartz monzogabbro"
4340;"61ø10'0.0""";"138ø27'0.0""";"quartz monzodiorite
quartz monzogabbro"
4341;"63ø0'23.0""";"166ø40'5.0""";granodiorite
4342;"69ø33'0.0""";"141ø0'0.0""";"quartz monzodiorite
quartz monzogabbro"
4343;"72ø46'0.0""";"140ø56'0.0""";"quartz monzodiorite
quartz monzogabbro"
4344;"65ø9'0.0""";"169ø5'0.0""";"quartz monzodiorite
quartz monzogabbro"
4345;"60ø17'20.0""";"142ø2'40.0""";granodiorite
4346;"63ø2'0.0""";"162ø32'0.0""";"quartz monzodiorite
quartz monzogabbro"
4347;"53ø33'30.0""";"119ø42'30.0""";"quartz monzodiorite
quartz monzogabbro"
4348;"69ø31'0.0""";"149ø30'0.0""";granodiorite
4349;"54ø14'0.0""";"157ø7'0.0""";"quartz monzodiorite
quartz monzogabbro"
4350;"63ø4'0.0""";"139ø11'0.0""";"quartz monzodiorite
quartz monzogabbro"
4351;"63ø33'50.0""";"167ø1'15.0""";granodiorite
4352;"63ø56'0.0""";"144ø4'0.0""";granodiorite
4353;"47ø23'48.0""";"138ø3'6.0""";quartz monzonite
4354;"69ø5'0.0""";"140ø1'0.0""";granodiorite
4355;"63ø10'31.0""";"165ø20'36.0""";"quartz monzodiorite
quartz monzogabbro"
4356;"51ø58'0.0""";"133ø51'0.0""";granodiorite
4357;"63ø13'30.0""";"163ø17'0.0""";granodiorite
4358;"64ø12'0.0""";"156ø35'0.0""";quartz monzonite
4359;"62ø23'0.0""";"155ø47'0.0""";"quartz diorite
quartz gabbro
quartz anorthosite"
4360;"51ø48'0.0""";"135ø18'0.0""";granodiorite
4361;"72ø8'0.0""";"140ø49'0.0""";"quartz monzodiorite
quartz monzogabbro"
4362;"46ø22'55.0""";"136ø18'10.0""";quartz monzonite
4363;"50ø39'0.0""";"138ø45'0.0""";quartz monzonite
4364;"55ø14'40.0""";"118ø47'10.0""";"quartz monzodiorite
quartz monzogabbro"
4365;"60ø51'0.0""";"154ø20'0.0""";granodiorite
4366;"65ø2'0.0""";"172ø55'0.0""";"quartz monzodiorite
quartz monzogabbro"
4367;"63ø20'39.0""";"165ø15'2.0""";"quartz monzodiorite
quartz monzogabbro"
4368;"62ø43'0.0""";"148ø30'0.0""";granodiorite
4369;"64ø54'0.0""";"178ø20'0.0""";"quartz monzodiorite
quartz monzogabbro"
