214- (50°09',109°55')|.Granite leucocratic|.J3|.N.A.Lebedeva|(V.P.Krasnov,1969). 
215- (44°23'40",133°01'20")|.Granodiorite|.K2|.Sinegorsky massif|(I.K.Nikiforova,1973). 
216- (61°58' ,156°19')|.Granite leucocratic|.K2|.Viligin massif|.N.S.Sergutina|.Det.:H2o+-0.43|(A.D.Silinsky,1964). 
217- (66°58' ,135°48')|.Aplite|.K2|.Oth.:S03-0.0l|(G.G.Kukhtinsky,1959). . 
218- (51°18' ,113°35')|.Granite|(granodiorite)|.J3|.Sypchugur massif|.V.I.Nikitina|(P.I.Kovalev,1968). 
219- (43°37'58",135°12'59")|.Granite porphyraceous|.K2-Pg1|.Saken massif|(l.I.Antushevich,1966). 
220- (53°44' ,115°17'30")|.Granite leucocratic alkaline|.Tr-J1|.Zimov'e massif|.U.M.Ader|(V.A.Popeko,1968). 
221- (62°35' ,155°35')|.Aplite|.K2|.Left-Omsukchan massif|.P.M.Bosek|.Oth.:Zr02-0.06|,TR-0.08|(O.S.Gracheva,1948). 
222- (67°23' ,156°33')|.Granite-porphyry|.K1|(V.I.Kolesnikov,1968). 
223- (50°42' ,113°33')|.Bt granite porphyraceous fine-medium-grained||.J3|.Duldurgin massif|.O.S.Beloborod'ko|(N.N.Chaban,1966). 
224- (47°59' ,108°15')|.Granite gneissose|.Tr|(E.V.Mikhaylov,1973). 
225- (49°13' ,138°00')|.Granite|.K2. (A.V.Demin,1960). 
226- (63°53',157°53')|.Granite alaskitic|.Pg|.I.S.Ryabova|.Det.|:H2o+-0.55|(K.L.L'vov,1964). 
227- (47°27' ,138°43')|.Granite alkaline|.Pg 1|.Kiprey Chepy massif|{V.P|.Simonenko,1973). 
228- (51°12' ,112°52')|.Granite leucocratic fine-grained|.J3|.Olenguy massif|.O.M|.Shirokova|(E.V.Barabashev,1959). 
229- (45°37'49",134°46'20")|.Granite|.K2|.Dintsukhin massif|.(V.I.Safronov, 1966).
230- (53°43'30",115°12'30")|.Granite subalkiline|.Tr-J1|.Zimov'e massif|.A.I.Federova|(V.A.Popeko,1967). 
231- {69°58',171°38')|.Bt granite|.K2|.B.M.Frenkel' (A.V.Andrianov,1940) . 
232- {67°50' ,179°10|'W.)|.Aplite|.K2|.Iul'tin massif|.Det.:H2o+-0.52|{E.G||.Bordyugov,1964). 
233- (50°50' ,108°22')|.Bt granite fine-grained|.Tr3-J1|.Totkhotoy massif|.L.S.Voronova|(V.Ya.Ilchenko,1967). 
234- (50°57',105°52'30")|.Granite leucocratic medium-grained|.J2|.A.V|.Shitova|{V.M|.Afanas'ev,1966). 
235- (45°06' ,136°45')|.Granite||.Pg|(V.A.Baskina,1970). 
236- (44°27'50",135°13'07")|.Granite|-porphyry|.K2-Pg1|.Pavlovich|(A.F.Baranov,1946) . 
237- (54°44' ,123°55')|.Granite leucocratic alkaline|.J3|.Dzheltulin massif|. {A.S|.Vol'sky,1966). 
238- (46°35'50",105°51'35")|.Granite|.J3|.Oth.:S03-0.05|.Det.:co2-0|.ll|(V.M||.Yakimov,1974). 
239- (48°12' ,136°30')|.Granite alaskitic|.K1. (G.I.Stepanov,1960). 
240- (52°56' ,114°06'30")|.Granite leucocratic fine-grained|.J 2_3|.Yakhakta massif|(A|.A.Matlashov,1969). 
241- (44°50'30",135°03'20")|.Granosyenite||.K2|.Sanchaz massif|.M.F.Vasilenko|.Det.:H2o+-0|.20|(I.K|.Tsesarsky,1978) . 
242- (44°29'05",134°15'07")|.Granite|.K2|.Lampakhez mass i f|.F.T.Rynkova|.Det.:H2o+-0.23|(V|.V.Golozubov,1977) . 
243- (47°24'06",138°06'54")|.Granite||.K2|.Karakty massif|(F.G.Fedchin,1975). 
244- (45°36',136°39'30")|.Granite porphyraceous|.K2-Pg1|.M.L.Sheshkovskaya||.Oth|. :Ba0-0.03|~Co2||-0||.03|(M.A.Favorskaya,1956). 
245- (61°18' ,142°05')|.Bt granite|.K2 Chal bukchan massif||.V.P.Koval'skaya|(T.P|.Vronko||,1946). 
246- (45°49'15",135°38'10")|.Bt granite||.K2|.Armin massif|(V.K.Matushkin,1969). 
247- (43°06'53",133°25'18")|.Granite|.K2|.Sheningous massif|(Yu.G.Ivanov,1964). 
248- (62°27' ,155°50')|.Granite|-porphyry|.K2|.Aygur massif|.M.P.Belopol'skaya|(L||.V.Ievlev~l964) 
249- (50°19' ,112°48')|.Granite porphyraceous|.J3|.Zhipkoshin stock|(I||.I.Kozyrev|,1968) . 
250- (46°25' ,109°43')|.Granite leucocratic||.Tr|.Gedzegin massif|(V.A.Bobrov) . 
251- (62°36' ,155°53')|.Bt granite porphyraceous|.K2|.Left-Omsukchan massif. (O.D|.Mel'nikov||,1945). 
252- {53°31'30",118°49'40")|.Granite porphyraceous alkaline|.J 3|.A.I.Fedorova|{S||.P.Smelovsky||,1968) . 
253- {53°44'20",115°23'10")|.Granite leucocratic alkaline||.Tr-J1.Muyshin massif||.M||.P.Merkul~eva|(V.A||.Popeko~l967) . 
254- (46°37'10",138°14'55") |.Granite alaskitic pegmatoid||.K2-Pg1|.Svetlin massif||.S.Ya.Matytsin|(V|.A.Yarmolyuk,1948). 
255- (54°00'30",117°48'40")|.Granite-porphyry subalkaline||.J3|.A.N.Aksel'rod|{Yu|.V.Kazitsin?l958) . 
256- (46°12'30",110°50')|.Alaskite alkaline|.J3|(D.D.Sagaluev). 
257- {50°32' ,111°11')|.Granite unevengrained|.J3|.Uleley massif|.N.P.Mel'nikova|(E|.T.Bubnov?l965) . 
258- (62°27' ,155°58')|.Aplite|.K2|.Aygur massif|.I.S|.Ryabova|.Det|. :H2o+-0.09|(L.V.Ievlev?l964). 
259- (61°50' ,156°29')|.Granite alaskitic coarse-grained||.K2|.Viligin massif|.S.M.Shadskaya||.Oth|. :Sno2-0.0I|(D.S.Golota,1948). 
260- (51°43' ,113°12')|.Granite leucocratic alkaline|.Tr3-J1|.V.I.Chtetsova|.Oth.:S03-0.08||.Det.:H2o+-0.03|(V.M.Chairkin,1938). 
261-(53°54'50",115°33')|.Granite leucocratic alkaline|.Tr-J o Kontalakan|-Marektin massif|.N.P.Mel'nikova|(V.S.Ivanov,1968). 
262-(46°37' ,104°44')|.Granophire alkaline|.Tr-J|.Bayan-Ulan massif|(V.I.Kovalenko,1971). 
263-(61°22',151°50')|.Granite|-porphyry micropegmatitico|. K1|. Dneprovsky massif|. V.I.Noskov|. Oth.:C02-0o26|(R.P.Petrov,1945). 
264-(46°55' ,105°46'50")|.Granite medium-grained|.J3|.Det o:S-OoOl|(U.A|.Korchagin,1967}. 
265-(61°08' ,151°04')|.Granite alaskitic|.K2|.Z.A.Lipnyagova|(AoP.Osipov,1964)0|
266-(69°44' ,171°55')|.Bt granite fine|-grained|.K2|.Northern massif. (E.P.Fedorov,1952). 
267-(49°31' ,110°06')|.Two mica granite|.J2|.B.M.Frenkel'|.Oth.:Sn02-0.10|,S-OoOl|(I oF.Grigor||'ev,1957|)0|
268-(50°39'20",104°34')|.Granite|-porphyry|.J2|(Ts.B.Tarchimaev,1963). 
269-(45°44'30",134°46'36")|.Granite|.porphyraceous|.K2|.Dintsukhin massif|(V.loSafronov,1966)0|
270|-(44°52'07",136°09'50")|.Granite alaskitic|.K2-Pg10 Bykovao Oth.:Ba0-0.29|,co2-0.07|(M.A oFavorskaya,1961) . 
271|-(44°31'08",134°12'58")|.Granite porphyraceous|.K2|.Lampakhez massif|(V.K.Putintsev,1955|)0|
272-(50°02' ,110°55')|.Granite leucocratic medium-grainedo|. J3|. Chatangin massif|. D.M.Shuster|(Ao0.Kanischev,196l)o|
273|-(69°25' ,176°40')|.Granite |. K1|. Velitkenay massif|.M. V. Kondrashina|.Det.:H2o+-Oo52|(L.N.Bogdanova,1967)0|
274|-(72°19' ,141°14')|.Granite-porphyry|.K|.Yuryung-Khaastakh massif|.T.M.Sablinao Det.:co2-0.58|(S.M.Prokhorova,1968). 
275-(62°17' ,155°30')|.Granite medium-grained|.K2|.Nevsky massif.|S.M.Shadskaya Otho:F-Oo02|(P.V.Babkin,1955)0|
276|-(59°55' ,144°05') |.Granite subalkaline medium-coarse-grained.|K2|.Ul'bey massif|.M.V.Kondrashina . Det.:H20|-0.31|(A.I|.Chigrik,1964)
277|-(47°37'30",112°05')|.Graniteo J|.Det.:so3-0.04|(Ulanbayar,1973). 
278-(51°08' ,113°34')|.Granite fine|-grained|.J 3|.Kalangin massif|.D.M.Shuster|(EoVoBarabashev||,196l|)o|
279|-(65°45',141°05')|.Granite m~dium||-grained|.K1|.Chibagalakh massif|(B|.V.Kravtsov,1970) . 
280|-(49°19' ,139°13')|.Granite leucocratic|.K2-Pg1|.Uzey intrusion|(A.V.Demin,1964|)0|
281- (66°26' ,175°21|'W)|.Granite fine-grained|.K1|.Eturergytkhyn massif|.M.V.Kondrashina|.Det.:H2o+-0|.34|(V.K.Sadakov,1966). 
282- (53°55'20",115°42'30")|.Granite alkaline|.Tr|-J|.Kontalak massif|.L.E.Fedoseeva|(V.S.Ivanov,1968). 
283- (52°58' ,112°42'40")|.Granite|.Tr|.V.F.Mel'nik|(L.F.Dekhtereva,1964). 
284- (49°25' ,139°17')|.Granite granophyric subalkaline|.K2-Pg1|.Sankuk massif|(V|.A.Dyrenko,1968). 
285- (53°40' ,118°37')|.Granite subalkaline|.J3|.D.M.Shuster|(E.A.Ivanov,1963). 
286- (51°09|' ,133°57')|.Bt granite porphyraceous|.K2|.Dussealin intrusion|(S.S||.Darbinyan,1960). 
287- (67°41' ,139°49')|.Granite leucocratic fine-grained|.K1|.Munilkan massif. (Yu|.G.Krezhevskikh,1955). 
288- (51°45'30",107°35') |.Alaskite|.Tr|.Oth.:S03-0.08|(D|.V.Trunev,1961). 
289- (47°14',137°53'35")|.Granite alaskitic|.K2|.Lesnoy massif|(V.P.Simanenko,1977). 
290- (54°22'30",116°59'35")|.Granite alkaline|.Tr3-J 1|.N.A.Lebedeva|(V.A.Popeko,1965). 
291- (51°17' ,108°30') |.Morion|-granite|.J|.Etytey massif||.N.P|.Mel'nikova|(V.V.Starchenko,1968). 
292- (49°16' ,139°09')|.Granite|-porphyry|.Pg1|.Sisinku int rusion|.Kosyak|(A.V.Demin||,1966). 
293- (61°08' |,151°03')|.Aplite|.K2|.Nakhodka stock|(P.N.Spiridonov,1940). 
294- (50°37' ,113°43')|.Mu granite porphyraceous coarse-grained||.J3|.Zhipkoshin massif|.G.I.Surova|(N.N.Chaban,1965) . 
295- (69°46',142°12')|.Granite pegmatoid|.K1|.Upper-Kuranakh massif|.G.S.Chugunov|(Boyarshinov,1969). 
296- (66°01|' ,142°07')|.Granite leucocratic|.K1|.Chimalgin massif|.P.M.Bosek|.Oth.:S03-0.02|(L.N.Popov,1955). 
297- (45°31'42",134°41') |.Granite alaskitic porphyraceous||.K2|.Dintsukhin massif|(N.A.Belyaevsky,1952) . 
298- (61°18' ,149°10')|.Bt granite medium-grained|.K1|.Butugychag massif|.Oth.:S|-0.05|,B2o3-0.03|(E.A.Erofeeva,1955) , 
299- (44°27',134°20'29")|.Granite leucocratic porphyraceous|.K2|(I.P.Rachinskaya||,1963). 
300- (53°41'50",115°06'10")|.Granite subalkaline|.Tr|-J1|.Right-Khuluglin massif|.N.P.Mel'nikova|(V|.A.Popeko,1967) . 
301- (62°03' ,141°02')|.Granite|.K2|.Upper-Khalyin massif|.V.V.Langvagen|(I.P.Atlasov,1939). 
302- (68°03' ,179°30|'W)|.Granite leucocratic porphyraceous coarse-grained|.K|.Taureran massif|.L.P.Maslova||.Oth.:F|-0.07|(A.P.Milov,1964). 
303- (51°38'40",110°19'20")|.Morion|-granite leucocratic|.J3|(L.I.Sergeev,1969). 
304- (62°41' ,155°55')|.Granite medium-grained|.K2|.Left-Omsukchan massif|.M.P.Belopol||'skaya|(I.M.Speranskaya,1956) . 
305- (62°22' ,139°53')|.Granite fine|-grained|.K2|.Khogonchan massif|.N.D|.Tikhon'kikh|(I.G.Volkodav,1966) . 
306- (53°09' ,129°45')|.Granite-porphyry||.K2|(V.V.Shikhanov,1966). 
307- (47°14'20",113°54'07")|.Granite|-porphyry|.J|.Darkhan-Aryn-Nur massif||.Det|. :co2-0.28|(Zh.Banzarach,1971) . 
308- (62°02' ,155°15')|.Bt granite coarse|-grained|.K2|.Mayak massif|.Oth. :co2-0.02|,so3-0.07|,F-0.01|(V.A.Frolov,1949). 
309- (66°21' ,174°52'W)|.Granite-porphyry|.K2|.L.A.Finogentova||.Det.:H2o+-0.18|(E.A.Makarov,1975). 
310- (62°10|' ,155°13')|.Bt granite coarse|-grained|.K2|.Mayak massif|.N.V|.Voronkova|.Oth|. :C02-0|.08|(M.G||.Rub|~l966) . 
311- (46°25' |,109°43') |.Granite leucocratic|.Tr||.Gedzegin massif|(V.A.Bobrov). 
312- (60°39' ,149°30')|.Granite medium-grained|.K2|.Right|-Seymkan massif||.P.I.Levin|(I.V.Mariich,1949). 
313- (51°26'20",108°44'30")|.Granite leucocratic|.Tr-J1|.Upper|-Balyagin massif|.R.P|.Kopnova|(A.K||.Izvekov,1968} . 
314- (53°49' |,140°01')|.Granite porphyraceous coarse|-grained||.Pg|.Bukchi-Ula massif. (O.K.Leont'ev,1964) . 
315- (61°55' ,139°25')|.Alaskite|.K2|.Khaldan massif|.G.F.Pomazova|.Oth.:S03-0.04|(N|.V.Balanov,1966). 
316- (53°57' ,115°42')|.Granite alkaline|.Tr-J|.Kontalak massif||.L.E.Fedoseeva|(V.S||.Ivanov,1968) . 
317- (51°13'50",107°34')|.Granite alaskit ic|.Tr|.I.N.Chernionnaya|(A.K.Izvekov,1972) . 
318- (60°38' ,149°30')|.Granite fine|-grained|.K2|.Rigth|-Seymkan massif|.A.Kh.Brovtman||.Oth:TR-0.54|(I.V.Mariich,1949). 
319- (69°43' ,141°41')|.Bt granite fine-grained||.K1|.Omchikandin massif|.R.A.Ovchinn i kova|(Ushakov,1973) . 
320- (52°06'50",115°58'30")|.Granite leucocratic||.J3|.Zangan massif|.N.A|.Ogneva|(V|.A.Gulin||,1964). 
321- (52°06'50",115°58'30")|.Granite leucocratic alkaline|.J3|.Zangan massif|.N.A.Ogneva|(V.A.Gulin,1964). 
322- (60°29'45",142°05'20") |.Granite leucocrat ic|.K2|.De~.:H2o+-o.ao|,co2-0.53|(V.M.Aleksandrov,1970). 
323- (63°58' ,163°28')|.Apl ite|.K2|.Aplitic massif|.V.P|.Koval'skaya|(A.P.Shpetny,1947). 
324- (51°07' ,113°15')|.Granite porphyraceous fine-grained miarolic|.J3|.L.S.Voronova|(E|.T|.Bubnov,1964). 
325- (53°50'10",115°18'10") |.Granite alkaline|.Tr-J1|.Upper-Talachin massif|.V.I.Zhigalova|(V.A.Popeko,1967). 
326- (61°01' ,150°05')|.Bt Granite porphyraceous fine-grained|.K1|.Tenkely massif|.P.I.Levin|(V.D.Volodin,1947). 
327- (54°49'15",117°45'20")|.Alaskite alkaline|.J2_3|.M.I|.Merkul'eva|(V.I.Shulika,1966). 
328- (54°12'10",119°24')|.Granite l~ucocratic|.Tr|.V.I|.Zhigalova|(E.A.Ivanov,1969). 
329- (53°56' ,115°39'10")|.Granite|-porphyry alkaline|.Tr2_3|(V.A.Popeko,1966). 
330- (67°18'30",156°52|') |.Alaskite medium-grained|.K1|(Vu.M.Neklyudov,1971). 
331- (61°42' ,165°01|')|.Plagiogranite|.K2|.Kuyul massif|.Oth.:V2o5-0|.02|(I.E.Zaedinova,1957). 
332- (70°10' ,140°39'}|.Granite|-porphyry fine-grained|.K1|.Pavel|-Chokhchur stock|.N.D.Tikhon'kikh|.Det.:H2o+-1.20|(A.M.Uzyunkoyan,1974). 
333- (53°53'40",115°37'10") |.Granite alkal ine|.Tr-J|.Kontalakan-Marektin massif||.N.P.Mel'nikova|(V.S.Ivanov,1968). 
334- (53°27' ,118°51'30")|.Granite alkaline alaskitic|.Tr3-J1|.Itykendin stock|.L.E.Fedoseeva|(S.P.Smelovsky,1971). 
335- (44°47' ,133°00')|.Granite|-porphyry|.K2|(O.G.Starov,1965). 
336- (64°52' ,175°3l'W)|.Granite coarse-grained|.K2|.Kuyviveem massif|(V.N.Stavitsky,1959) . 
337- (46°37' ,104°44')|.Granite|.Tr-J|.Bayan|-Ulan massif|.Oth.:F-0.02|(V.I.Kovalenko|,1971). 
338- (67°56' ,178°05')|.Granite fine-grained||.K2|.Telekay massif. (V.I.Voevodin,1967). 
339- (69°58' ,140°41')|.Bt granite fine-grained|.K1|.Bakyn massif|(G.I.Mikheev,1965). 
340- (50°15' ,110°05')|.Bt granite medium-grained|.J2|.Asakan-Shumilovo massif||.N.P.Mel'nikova|(V||.P.Krasnov,1968). 
341- (63°37' ,147°53')|.Bt granite medium-fine|-grained|.J3|.Okhandzhin massif|.N.I.Morozova|.Det.:H2o+-0.32|(V.A.Serebryakova,1959). 
342- (44°26'55",134°20'02")|.Granite|.Pg|.F.T.Rynkova|.Det.:H2o+-0.23|(V.V.Golozubov 91977). 
343- (53°14' ,125°37')|.Aplite|.K1. (A||.P.Sorokin,1964). 
344- (53°15'20",111°56'45")|.Granite-porphyry|.Tr||.E.A.Kotlyarova|(E.LZelensky,1974). 
345- (69°18' ,143°05')|.Bt granite medium-grained|.K1|.Makhastyr Kuobakh massif|.L.F.Ushakova|{V.K.Dorofeev?l971). 
346- (53°23'05",116°58'40")|.Granite subalkaline|.J3|.Shinyukin stock|.T.I.Linnik|(Yu.D.Penyagin91967). 
347- (51°33' ,135°38')|.Granite-porphyry|.K2. (N.G.Osipov,1964). 
348- (53°43'50",115°18'50")|.Granite leucocratic alkaline||.Tr-J1|.Zimov'e massif|.V.I.Zhigalova|(V.A.Popeko91967). 
349- (53°55'30",115°42'30")|.Granite leucocratic alkaline|.Tr-J|.Kontalakan-Marektin massif|.N.P|.Mel'nikova|(V.S.Ivanov,1968). 
350- (61°18|' ,149°10')|.Bt granite medium-grained|.K1|.Butugychag massif|.Oth.:B2o3-0.03|(E.A.Erofeeva?1955) . 
351- (66°09' ,129°12')|.Granite leucocratic|.K1|.Khoboyotuu|-Echiy massif|.Oth.:S03-0.06|.Det.:co2-0.26|(R.O.Galabala,1976). 
352- (69°46|' ,171°38')|.Bt granite porphyraceous coarse-grained|.K2|.Northern massif|.Det.:H2o+-0|.25|(A.K.~avel'ev,1950). 
353- (48°45' ,102°37'30")|.Granite-porphyry|.J2|(Yu.Ya.Petrovich). 
354- (44°29'10",136°06'40")|.Granite|.Pg|.Mukukhin Oprichnin massif|.Yu.S.Chudakova|(S.A.Korenbaum?l973). 
355- (62°37' ,155°40')|.Granite subalkaline|.K2|.Nyut-Ul'bey massif. (R.B.Umitbaev 91962}. 
356- (61°43|' ,150°30')|.Bt granite|.K1|.Mandychan massif. (P.N.Spiridonov,1940). 
357- (53054'50",115033')|.Granite leucocratic alkaline|.Tr-J|.Kontalakan|-Marektin massif|.N.A|.Lebedeva|(V.S.Ivanov,1968). 
358- (52°11'40",110°21'40")|.Granite leucocratic|.Tr-J1|(V.I||.Pelepyagin,1975). 
359~ (66°17' ,139°47')|.Bt-Mu granite|.K1|.Chibagalakh massif|.L.G.Nefedova|(S.I.Pinaev 9l975). 
360- (51°42' ,113°12')|.Granite alkaline|.Tr3|-J1|.V.I.Chtetsova|.Oth|.|:S03-0.06|.Det|. :H2o+ -0.04|(V|.M.Chairkin,1938). 
361- (69°03' ,174°10')|.Bt granite fine|-grained|.Mz3|.Kukeney massif. (S.F.Lugov,1953). 
362- (52°30' ,110°23'30")|.Granite-porphyry||.Tr-J1|(D.V.Trunev,1962). 
363- (51°27',140°26')|.Granite|.Pg|.Samon massif. (M.A.Akhmet'ev,1965). 
364- (51°28' ,113°22')|.Granite leucocratic||.J1_2|.Sukhan massif|.N.A.Lebedeva|(L.I.Sergeev,1967) . 
365- (53°53'25",115°34'20")|.Granite leucocratic alkaline|.Tr3-J1|(V.A.Popeko,1966) . 
366- (50°56' ,113°18')|.Granite|.J2_3|.V.Petrikovetz|(A.I.Shevtsov,1967). 
367- (57°46' ,138°47')|.Aplite|.K1. (E.M.Samozvantseva,1970). 
368- (65°28' ,161°16')|.Granite alkaline|.K2|.Tauchakh massif|.Oth.:S-0.05|(Yu.R.Vasil'ev,1959). 
369- (49°03' ,139°02')|.Granite|.Pg1. (A.V.Palagin,1968). 
370- (53°47'20",119°35'54")|.Granite|(granosyenite)-porphyry|.J3-K1|.N.P.Mel'nikova|(E.I.Nedorya,1966). 
371- (69°02' ,174°07')|.Bt granite porphyraceous medium-grained|.K1|.Kukeney massif, (G.S.Basiladze,1952). 
372- (69°56' ,171°38')|.Granite|.K2|.Mytagyn stock|.M.P.Belopol'skaya|.Det.:H2o+-0.42|(Z.A.Abdrakhimov,1951}. 
373- (65°53' ,176°50'W)|.Bt Granite porphyraceous coarse|-grained|.K1. (I.M.Sargina,1959). 
374- (61°09' ,151°03')|.Granite alaskitic|.K2|.Z.A.Lipnyagova|(A.P.Osipov,1964} . 
375- (53°18',112°51')|.Granite|.Tr|.A.P.Usacheva|(L.F.Dekhtereva). 
376- (63°14' ,152°11')|.Aplite|.J3|.Deras|-Yuryugin massif||.Oth.:Zr02-0.02|(E||.F.Sukhanova,1951). 
377- (67°59'18",177°28'30")|.Granite leucocratic|.K1|.Katum massif|.Det.:H2o+-0.28|.Oth.:co2-0.06|(V.G.Zheltovsky,1974). 
378- (47°45',108°49'30")|.Granite leucocratic|.Tr|(A.A.Khrapov). 
379- (53°55'30",115°42'30")|.Granite leucocratic alkaline|.Tr-J|.Kontalakan|-Marekt in massif||.N.A.Lebedeva|(V.S.Ivanov,1968). 
380- (52°26' ,115°29')|.Granite|-porphyry|.J3|.L.S.Voronova|(A.M.Strelov,1959) , 
381- (51°40' ,113°18')|.Granite medium-grained|.Tr3-J1|.Kukin massif|.L.S.Voronova|(L.L.Feoktistov,l968). 
382- (59°51' ,144°10')|.Bt granite||.Pg||.M.V|.Kondrashina|.Oet|.|:H2o+-0.36|(A.l.Chigric||,1964) . 
383- (68°02' ,178°42'W)|.Granite porphyraceous fine-grained|.K1_2|.Solnechny stock||.Oth.:Rb20-0.06|,Li20-0.0l|,F-0.04|(Z.G.Karaeva,1967) . 
384- (51°43' ,108°02')|.Granite medium-grained alkaline|.Tr3-J1|.Kukin massif|.O.M.Shirokova|(R.V.Tsoy,1959}. 
385- (61°19',149°11')|.Bt granite porphyraceous coarse-grained||.K1|.West|-Butugychag massif|. (B.L||.Flerov,1937) . 
386- (62°03' ,152°55')|.Bt granite porphyraceous|.K1|.Stanovoy massif|.M.R.Samatina|(S.V.Novikov,1932). 
387- (45°29' ,137°03')|.Granite porphyraceous|.K2|.Kem massif|.E|.P.Komagorova|(E.O.Kas'yan||,1970). 
388- (62°10' ,152°05')|.Granite coarse-grained|.K2|.Upper-Orotukan massif|.A.Faleeva|(V||.I|.Krasnokutsky,1938} . 
389- (52°40'45",110°57'15")|.Granite leucocratic porphyraceous|.Tr|(V.F||.Rukavetz,1964). 
390- (69°56' ,141°25')|.Granite fine|-grained|.K1|.Bakyn massif|.N.O.Tikhon'kikh|(G||.I|.Mikheev||,1966). 
391- (61°22',146°12') |.Granite medium-grained|.K2|.Rigth|-Ul|'chen massif.A.Kh.Brovtman|(Z|.G.Karaeva,1950). 
392- (64°17' ,172°40')|.Plagiogranite|.K|.Oth|. :S03-0.10|,cr2o3-0.0l|(S|.A.Palandzhyan||,1980) . 
393- (51°28'20",108°40')|.Granite leucocratic|.Tr-J1|.Upper|-Balyagin massif|.R.P.Kopnova|(A.K|.Izvekov,1968). 
394- (53°55'40",115°42||'50")|.Granite leucocratic alkaline|.Tr-J||.Kontalak massif|.N.P|.Mel|'nikova|(V.S.Ivanov,1968) . 
395- (61°18' ,149°12')|.Granite fine-grained|.K1|.West-Butugychag massif|.P.1.Levin|(G.Ya|.Makarenko,1947). 
396- (53°55'40",115°32'30")|.Granite leucocratic alkaline|.Tr-J|.Kontalakan-Marektin massif|.N.A.Lebedeva|(V.S.Ivanov,1968) . 
397- (62°42' ,155°42')|.Bt granite|.K2|.Left|-Omsukchan massif||.Oth.:S03-0.21|,F-0.02|(O.S|.Gracheva,1948). 
398- (66°11' ,129°33')|.Granite medium-fine|-grained|.K1|.Khoboyotuu-Echiy massif|(N|.A.Tseydl er||,1969). 
399|- (45°55' ,135°30') |.Granite porphyraceous|.K2|.Tatiba-Armin massif|(A.S.Strizhkova,1970). 
400- (69°33' ,149°22')|.Hb-Bt granite|.K1|.Ulakhan|-Sis mass if|.E.A|.Lagovskaya||.Oet|.|:H2o+-0.10|(G|.G.Kukhtinsky|,1968) . 
401- (61°18' ,149°10|' )|.Bt granite'medium-grained|.K1|.Butugychag massif|.Oth.:B2o3-0.03|(E|.A.Erofeeva,1955) . 
402- (52°29' ,139°50')|.Granite|.K2|.Chaya-Tyn mass i f. (A.F.Mayboroda,1961). 
403- (47°29'40",138°53'04")|.Granite|.K2|.Shumny massif|.Det.:H2o+-0.20|(A.V.Oleynikov,1975). 
404- (50°41' ,106°04||'30")|.Granite leucocratic|.Tr-J||.Oth.:S03-0.06|(A.K.Izvekov,1961). 
405- (50°13' ,110°06')|.Bt granite porphyraceous medium-grained|.J3|.Asakan|-Shumilovo massif|.N.P.Mel'nikova|(V.P.Krasnov,1968). 
406- (52°58' ,112°42'40")|.Granite|.Tr|.A.P.Usacheva|(L.F.Dekhtereva,1964) . 
407- (69°49' ,142°14')|.Granite medium-grained|.K1|.Upper-Kuranakh massif|.Oth|. :co2-1.0l|,F-0.35|(L.G.Demin,1969). 
408- (52°25'10",116°25'27")|.Granite leucocratic|.J3|.Temerkovo massif|.L.S|.Voronova|(V|.A.Gulin,1964). 
409- (45°40'10",134°46'45")|.Granite porphyraceous||.K2|.Dintsukhin massif|(V||.I|.Safronov,1966). 
410- (63°54' ,146°51')|.Granite medium-grained||.J3|.Sery Goletz massif|.M.V.Kondrashina Det|. :H2o+-0.59|(B.D.Komogortsev,1964). 
411- (44°36'20",135°33'30")|.Granite|-porphyry|.K2|-Pg1|.M.F.Vasilenko|(Yu|.T.Gurulev,1964) . 
412- (43°38'51",133°54'44")|.Granite|.K2|.Vangous massif|.E.P.Komagorova|(Yu||.P.Bidyuk,1962). 
413- (50°41' ,113°40')|.Bt granite porphyraceous medium-coarse-grained|.J3|.N.A.Lebedeva|(N.N.Chaban,1966). 
414- (52°51'20" |,117°17'20")|.Granite|.J3|.N.A.Ogneva|(A.V.Ivanov,1966). 
415- (54°36' ,122°07')|.Granite leucocratic|.J|(S.I.Romanchuk,1964). 
416- {67°04' ,158°25')|.Alaskite||.K2|.Ozerninsky massif|(N.N.Neznanov,1967). 
417- {50°00' ,111°30')|.Granite alaskitic|.J3|.A|.P.Tikhonova|(V.V.Starchenko||,1961). 
418- {45°51'29",134°30')|.Granite-porphyry|.K1|.Det.:H2o+-0|.17|(V.A|.Nikogosyan,1970). 
419- (53°54'50",115°34'30")|.Granite leucocratic alkaline|.Tr-J|.Kontalakan|-Marektin massif|.N.P|.Mel'nikova|{V.S.Ivanov,1968). 
420- (61°21' ,148°18')|.Granite leucocratic medium-grained|.K1|.Sevastopol|'sky massif|.Oth.:co2-0|.07|(D.S.Golota||,1949). 
421- (50°12' ,110°06')|.Bt granite medium-grained|.J 2|.Asakan|-Shumilovo massif|.N.P.Mel'nikova|(V.P.Krasnov,1968). 
422- (53°56'10",115°43')|.Granite alkaline morionic|.Tr-J|.Kontalak massif|.N.P.Mel'nikova|(V.S.lvanov,1968). 
423- (62°11' ,139°53')|.Granite medium-grained|.K2|.Emkirchan massif|.T.S.Ogneva|(I.G.Volkodav,1966). 
424- (47°13'40",137°52'40"}|.Granite alaskitic|.K2|.Lesnoy massif|(V|.P.Simonenko,1977). 
